CookerStat, GenerateAssetRegistry=0.041608, Initialize=0.265967, RunGuid=RunID947B1615410717C071413DBDFC49CDF5
SavePackageTransactionIdE96432C84A95235949641585830FBB1B_0, Filename=../../../../../../Unreal/RepoForGamePrototypes/BossFight 4.11/Content/2DSideScrollerBP/Blueprints/Hero.uasset, AutoPackageBackupDelegate=0.263635, FlushAsyncLoading=0.009988, FlushStreamingFunc=0.104189, BlockTillAllRequestsFinished=0.009652, ResetLoadersForSaveUnMarkAllObjects=0.537261, TagPackageExports=1.196016, BeginCacheForCookedPlatformData=0.003330, SerializeImports=1.788862, GatherLocalizableTextData=2.209619, MarkNames=0.043273, SerializeSummary=0.023969, SerializeNames=0.107184, SerializeGatherableTextData=0.010319, BuildExportMap=0.101529, SortExportsNonSeekfree=0.086214, SortExportsSeekfreeConstructor=0.136144, SortExportsSeekfreeInner=13.610885, SortExportsSeekfree=0.011317, BuildDependencyMap=0.032287, SerializeImportMap=0.014313, SerializeExportMap=0.012983, SerializeDependencyMap=0.007987, SerializeStringAssetReferenceMap=0.003662, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.351850, SerializeExports=1.973275, SerializeBulkData=0.029959, MoveFile=0.675071, UnaccountedTime=0.833847, RunGuid=RunID947B1615410717C071413DBDFC49CDF5
SavePackageTransactionIdE96432C84A95235949641585830FBB1B_11, Filename=../../../../../../Unreal/RepoForGamePrototypes/BossFight 4.11/Saved/Autosaves/Game/2DSideScrollerBP/Maps/2DSideScrollerExampleMap_Auto3.umap, AutoPackageBackupDelegate=2.233915, FlushAsyncLoading=0.011317, FlushStreamingFunc=0.072233, BlockTillAllRequestsFinished=0.008658, ResetLoadersForSaveUnMarkAllObjects=71.541275, TagPackageExports=1.054876, BeginCacheForCookedPlatformData=0.003662, SerializeImports=1.760904, GatherLocalizableTextData=7.202726, MarkNames=0.148796, SerializeSummary=0.038613, SerializeNames=0.655763, SerializeGatherableTextData=0.057586, BuildExportMap=0.222027, SortExportsNonSeekfree=0.394125, SortExportsSeekfreeConstructor=0.090539, SortExportsSeekfreeInner=13.508361, SortExportsSeekfree=0.010986, BuildDependencyMap=0.080220, SerializeImportMap=0.022303, SerializeExportMap=0.025298, SerializeDependencyMap=0.006326, SerializeStringAssetReferenceMap=0.001997, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.215991, SerializeExports=2.396360, SerializeBulkData=0.008985, MoveFile=0.554901, UnaccountedTime=0.163440, RunGuid=RunID947B1615410717C071413DBDFC49CDF5
SavePackageTransactionIdE96432C84A95235949641585830FBB1B_12, Filename=../../../../../../Unreal/RepoForGamePrototypes/BossFight 4.11/Saved/Autosaves/Game/2DSideScrollerBP/Blueprints/2DSideScrollerGameMode_Auto3.uasset, AutoPackageBackupDelegate=1.952637, FlushAsyncLoading=0.009988, FlushStreamingFunc=0.073232, BlockTillAllRequestsFinished=0.007991, ResetLoadersForSaveUnMarkAllObjects=0.280943, TagPackageExports=0.365496, BeginCacheForCookedPlatformData=0.002999, SerializeImports=15.725632, GatherLocalizableTextData=0.505634, MarkNames=0.017311, SerializeSummary=0.019640, SerializeNames=0.082217, SerializeGatherableTextData=0.007659, BuildExportMap=0.067905, SortExportsNonSeekfree=0.028960, SortExportsSeekfreeConstructor=0.010986, SortExportsSeekfreeInner=5.535360, SortExportsSeekfree=0.008322, BuildDependencyMap=0.020303, SerializeImportMap=0.008989, SerializeExportMap=0.008319, SerializeDependencyMap=0.015642, SerializeStringAssetReferenceMap=0.006326, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.276618, SerializeExports=0.711352, SerializeBulkData=0.007324, MoveFile=0.571880, UnaccountedTime=0.131153, RunGuid=RunID947B1615410717C071413DBDFC49CDF5
SavePackageTransactionIdE96432C84A95235949641585830FBB1B_13, Filename=../../../../../../Unreal/RepoForGamePrototypes/BossFight 4.11/Content/2DSideScrollerBP/Maps/2DSideScrollerExampleMap.umap, AutoPackageBackupDelegate=2.016220, FlushAsyncLoading=0.009321, FlushStreamingFunc=0.068571, BlockTillAllRequestsFinished=0.008322, ResetLoadersForSaveUnMarkAllObjects=86.130470, TagPackageExports=1.280900, BeginCacheForCookedPlatformData=0.004660, SerializeImports=4.448525, GatherLocalizableTextData=12.397557, MarkNames=0.104856, SerializeSummary=0.031289, SerializeNames=0.535596, SerializeGatherableTextData=0.061247, BuildExportMap=0.330877, SortExportsNonSeekfree=0.406772, SortExportsSeekfreeConstructor=0.092208, SortExportsSeekfreeInner=25.423914, SortExportsSeekfree=0.013649, BuildDependencyMap=0.104520, SerializeImportMap=0.041943, SerializeExportMap=0.116840, SerializeDependencyMap=0.006992, SerializeStringAssetReferenceMap=0.003327, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.658049, SerializeExports=4.392601, SerializeBulkData=0.021305, MoveFile=1.334824, UnaccountedTime=1.049552, RunGuid=RunID947B1615410717C071413DBDFC49CDF5
SavePackageTransactionIdE96432C84A95235949641585830FBB1B_14, Filename=../../../../../../Unreal/RepoForGamePrototypes/BossFight 4.11/Content/2DSideScrollerBP/Blueprints/2DSideScrollerGameMode.uasset, AutoPackageBackupDelegate=1.703650, FlushAsyncLoading=0.009321, FlushStreamingFunc=0.077557, BlockTillAllRequestsFinished=0.006661, ResetLoadersForSaveUnMarkAllObjects=0.254646, TagPackageExports=0.493653, BeginCacheForCookedPlatformData=0.003994, SerializeImports=11.002484, GatherLocalizableTextData=0.721004, MarkNames=0.017311, SerializeSummary=0.016309, SerializeNames=0.077892, SerializeGatherableTextData=0.006992, BuildExportMap=0.071898, SortExportsNonSeekfree=0.029959, SortExportsSeekfreeConstructor=0.010986, SortExportsSeekfreeInner=5.854919, SortExportsSeekfree=0.008989, BuildDependencyMap=0.023302, SerializeImportMap=0.007991, SerializeExportMap=0.007324, SerializeDependencyMap=0.144135, SerializeStringAssetReferenceMap=0.005659, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.274953, SerializeExports=0.566885, SerializeBulkData=0.006657, MoveFile=0.716012, UnaccountedTime=0.711352, RunGuid=RunID947B1615410717C071413DBDFC49CDF5
SavePackageTransactionIdE96432C84A95235949641585830FBB1B_15, Filename=../../../../../../Unreal/RepoForGamePrototypes/BossFight 4.11/Content/2DSideScrollerBP/Blueprints/Herp.uasset, AutoPackageBackupDelegate=0.100527, FlushAsyncLoading=0.005327, FlushStreamingFunc=0.088543, BlockTillAllRequestsFinished=0.005994, ResetLoadersForSaveUnMarkAllObjects=0.267964, TagPackageExports=0.010986, BeginCacheForCookedPlatformData=0.001661, SerializeImports=0.302251, GatherLocalizableTextData=0.015311, MarkNames=0.004996, SerializeSummary=0.012316, SerializeNames=0.012316, SerializeGatherableTextData=0.001665, BuildExportMap=0.010319, SortExportsNonSeekfree=0.003327, SortExportsSeekfreeConstructor=0.011984, SortExportsSeekfreeInner=0.041608, SortExportsSeekfree=0.004996, BuildDependencyMap=0.008654, SerializeImportMap=0.033289, SerializeExportMap=0.017643, SerializeDependencyMap=0.001334, SerializeStringAssetReferenceMap=0.002328, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017311, SerializeExports=0.007655, SerializeBulkData=0.004992, MoveFile=0.499643, UnaccountedTime=0.605162, RunGuid=RunID947B1615410717C071413DBDFC49CDF5
SavePackageTransactionIdE96432C84A95235949641585830FBB1B_16, Filename=../../../../../../Unreal/RepoForGamePrototypes/BossFight 4.11/Content/2DSideScrollerBP/Blueprints/Hero.uasset, AutoPackageBackupDelegate=0.071567, FlushAsyncLoading=0.004660, FlushStreamingFunc=0.067905, BlockTillAllRequestsFinished=0.007324, ResetLoadersForSaveUnMarkAllObjects=0.246659, TagPackageExports=18.454865, BeginCacheForCookedPlatformData=0.009321, SerializeImports=26.410553, GatherLocalizableTextData=17.592724, MarkNames=0.240002, SerializeSummary=0.028625, SerializeNames=0.530604, SerializeGatherableTextData=0.186741, BuildExportMap=0.403110, SortExportsNonSeekfree=2.307151, SortExportsSeekfreeConstructor=0.026297, SortExportsSeekfreeInner=39.276798, SortExportsSeekfree=0.014644, BuildDependencyMap=0.222027, SerializeImportMap=0.040945, SerializeExportMap=0.098199, SerializeDependencyMap=0.021968, SerializeStringAssetReferenceMap=0.003662, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.277855, SerializeExports=30.824463, SerializeBulkData=0.020970, MoveFile=0.884779, UnaccountedTime=1.026582, RunGuid=RunID947B1615410717C071413DBDFC49CDF5
SavePackageTransactionIdE96432C84A95235949641585830FBB1B_17, Filename=../../../../../../Unreal/RepoForGamePrototypes/BossFight 4.11/Content/2DSideScrollerBP/Sprite/run_right.uasset, AutoPackageBackupDelegate=0.080887, FlushAsyncLoading=0.005659, FlushStreamingFunc=0.074565, BlockTillAllRequestsFinished=0.007987, ResetLoadersForSaveUnMarkAllObjects=0.307579, TagPackageExports=0.018306, BeginCacheForCookedPlatformData=0.001334, SerializeImports=0.352513, GatherLocalizableTextData=0.033952, MarkNames=0.008322, SerializeSummary=0.014313, SerializeNames=0.026297, SerializeGatherableTextData=0.001665, BuildExportMap=0.029959, SortExportsNonSeekfree=0.005659, SortExportsSeekfreeConstructor=0.090875, SortExportsSeekfreeInner=0.304911, SortExportsSeekfree=0.003662, BuildDependencyMap=0.009652, SerializeImportMap=0.006322, SerializeExportMap=0.004329, SerializeDependencyMap=0.001665, SerializeStringAssetReferenceMap=0.001997, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.079040, SerializeExports=0.073232, SerializeBulkData=0.008322, MoveFile=0.626467, UnaccountedTime=0.788912, RunGuid=RunID947B1615410717C071413DBDFC49CDF5
SavePackageTransactionIdE96432C84A95235949641585830FBB1B_18, Filename=../../../../../../Unreal/RepoForGamePrototypes/BossFight 4.11/Content/2DSideScrollerBP/Blueprints/2DSideScrollerCharacter.uasset, AutoPackageBackupDelegate=27.282019, FlushAsyncLoading=0.019308, FlushStreamingFunc=0.075560, BlockTillAllRequestsFinished=0.008658, ResetLoadersForSaveUnMarkAllObjects=0.502639, TagPackageExports=20.760685, BeginCacheForCookedPlatformData=0.011649, SerializeImports=41.999374, GatherLocalizableTextData=14.319904, MarkNames=0.147466, SerializeSummary=0.022635, SerializeNames=0.409767, SerializeGatherableTextData=0.179086, BuildExportMap=0.336535, SortExportsNonSeekfree=2.518527, SortExportsSeekfreeConstructor=0.098530, SortExportsSeekfreeInner=35.561256, SortExportsSeekfree=0.013318, BuildDependencyMap=0.180084, SerializeImportMap=0.027627, SerializeExportMap=0.081886, SerializeDependencyMap=0.017975, SerializeStringAssetReferenceMap=0.002995, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.714921, SerializeExports=23.386393, SerializeBulkData=0.019308, MoveFile=4.645258, UnaccountedTime=1.025919, RunGuid=RunID947B1615410717C071413DBDFC49CDF5
SavePackageTransactionIdE96432C84A95235949641585830FBB1B_19, Filename=../../../../../../Unreal/RepoForGamePrototypes/BossFight 4.11/Content/2DSideScrollerBP/Blueprints/Hero.uasset, AutoPackageBackupDelegate=2.019212, FlushAsyncLoading=0.011317, FlushStreamingFunc=0.077892, BlockTillAllRequestsFinished=0.007991, ResetLoadersForSaveUnMarkAllObjects=0.547245, TagPackageExports=17.723873, BeginCacheForCookedPlatformData=0.011649, SerializeImports=22.054564, GatherLocalizableTextData=12.725439, MarkNames=0.164773, SerializeSummary=0.025634, SerializeNames=0.398450, SerializeGatherableTextData=0.120834, BuildExportMap=0.336535, SortExportsNonSeekfree=2.291169, SortExportsSeekfreeConstructor=0.027630, SortExportsSeekfreeInner=33.340992, SortExportsSeekfree=0.011317, BuildDependencyMap=0.156451, SerializeImportMap=0.035618, SerializeExportMap=0.073895, SerializeDependencyMap=0.017643, SerializeStringAssetReferenceMap=0.002664, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.953304, SerializeExports=22.511600, SerializeBulkData=0.022970, MoveFile=1.060538, UnaccountedTime=0.203386, RunGuid=RunID947B1615410717C071413DBDFC49CDF5
SavePackageTransactionIdE96432C84A95235949641585830FBB1B_20, Filename=../../../../../../Unreal/RepoForGamePrototypes/BossFight 4.11/Content/2DSideScrollerBP/Sprite/run_left.uasset, AutoPackageBackupDelegate=0.086881, FlushAsyncLoading=0.005323, FlushStreamingFunc=0.038616, BlockTillAllRequestsFinished=0.004660, ResetLoadersForSaveUnMarkAllObjects=0.296921, TagPackageExports=0.018310, BeginCacheForCookedPlatformData=0.001330, SerializeImports=0.322223, GatherLocalizableTextData=0.033285, MarkNames=0.008322, SerializeSummary=0.013649, SerializeNames=0.024963, SerializeGatherableTextData=0.001665, BuildExportMap=0.032622, SortExportsNonSeekfree=0.007324, SortExportsSeekfreeConstructor=0.013314, SortExportsSeekfreeInner=0.342194, SortExportsSeekfree=0.005327, BuildDependencyMap=0.010319, SerializeImportMap=0.122830, SerializeExportMap=0.015315, SerializeDependencyMap=0.001665, SerializeStringAssetReferenceMap=0.001330, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.570026, SerializeExports=0.174426, SerializeBulkData=0.009321, MoveFile=0.883445, UnaccountedTime=0.591516, RunGuid=RunID947B1615410717C071413DBDFC49CDF5
SavePackageTransactionIdE96432C84A95235949641585830FBB1B_21, Filename=../../../../../../Unreal/RepoForGamePrototypes/BossFight 4.11/Content/2DSideScrollerBP/Sprite/you_are_die.uasset, AutoPackageBackupDelegate=0.105187, FlushAsyncLoading=0.005659, FlushStreamingFunc=0.082888, BlockTillAllRequestsFinished=0.005990, ResetLoadersForSaveUnMarkAllObjects=0.372484, TagPackageExports=0.018641, BeginCacheForCookedPlatformData=0.001997, SerializeImports=0.503637, GatherLocalizableTextData=0.032954, MarkNames=0.007991, SerializeSummary=0.017308, SerializeNames=0.018641, SerializeGatherableTextData=0.002332, BuildExportMap=0.018973, SortExportsNonSeekfree=0.007987, SortExportsSeekfreeConstructor=0.127159, SortExportsSeekfreeInner=0.305578, SortExportsSeekfree=0.004992, BuildDependencyMap=0.010654, SerializeImportMap=0.011653, SerializeExportMap=0.017639, SerializeDependencyMap=0.001997, SerializeStringAssetReferenceMap=0.003330, SaveThumbNailsAssetRegistryDataWorldLevelInfo=6.006379, SerializeExports=0.043273, SerializeBulkData=0.005990, MoveFile=0.671074, UnaccountedTime=0.784919, RunGuid=RunID947B1615410717C071413DBDFC49CDF5
